task_lang,transfer_lang,bleu,new_gen,new_typ,new_geo,script,distals_asjp,distals_wiki_size
pan,lit,1.7631557934829527,20.354048,0.0941970357125883,0.28480902856703494,0.5722,0.46839513462316995,0.7359822905952328
hye,lit,1.7549987403639802,19.19888,0.08045707949290481,0.12895922687659525,0.195,0.4771511481595587,0.30644210787506587
dzo,lav,7.892775258118324,24.542898,0.09441173290301852,0.30284684448259325,0.6996,0.504179907197641,0.9976359166096862
dzo,swe,7.960584111882193,25.21541,0.12036155993128772,0.3224316045848351,0.7134,0.4859484868752621,0.9998757735485573
rus,swe,7.087161848160108,20.776329,0.10436150187028304,0.1606735113724123,0.3918,0.46247895908281317,0.2112889354366464
oci,swe,6.883631590321648,21.243809,0.06425358364029765,0.11028318606937403,0.1864,0.4486502616839556,0.9655342310764891
xho,por,2.487110366144464,23.46825,0.09219376228628351,0.40409632526891803,0.0,0.4840099188328404,0.9980156412127003
fin,por,2.471459670299545,23.198696,0.07928277066663325,0.5012515691166453,0.0,0.487686184890351,0.47790680869587043
tam,por,2.257648182275218,22.705341,0.11956070791345685,0.7031184099195689,0.6022,0.4953064805842618,0.8470780251952122
bos,por,2.2278384720111544,25.702665,0.05805182623895455,0.44445809993437696,0.0,0.4558516960389851,0.9171026111669294
tha,por,2.1332518263038223,24.39294,0.10531551781941895,0.8186567720338378,0.6327,0.4600286213802434,0.8475202438346847
eus,por,2.0934346796108776,21.397709,0.11121588606134358,0.36313767899523997,0.0,0.48238746317767445,0.5915777686045536
pan,por,2.0134114428776977,21.090315,0.09680643336519201,0.6953242543936554,0.5722,0.4663135292962323,0.9489094680654968
mar,por,2.0004102038927813,22.519884,0.12845145717220885,0.7057039825978858,0.6019,0.4391719815003169,0.913075046493535
kan,por,1.9790264532286783,22.292654,0.11829565227455996,0.7057462153229818,0.554,0.4985221893973301,0.9706145281371346
kur,por,1.8751639389010968,18.908669,0.12064099858934574,0.5047250185034399,0.3776,0.47688707353605525,1.0
mon,por,2.520131453263593,21.064102,0.12454005624818376,0.7361653015204919,0.5253,0.49806230132783047,1.0
sin,por,1.6867936004718456,23.077026,0.10998552452928767,0.7099700142412163,0.554,0.4680511006398588,0.9789664891734319
tel,por,1.627733208577787,20.826914,0.11521070606046513,0.7046158862756455,0.5096,0.4933610281939718,0.8998361800617375
ben,por,1.54112699829649,20.505537,0.11095371773927942,0.7353308719001614,0.6185,0.46325315381415894,0.8478689994348948
hin,por,1.4192517079012057,22.021276,0.10272086843172368,0.704325879577643,0.4287,0.4619215530114232,0.8558488391111665
mal,por,1.3635954640087626,22.588215,0.13874001877208997,0.7013857095296365,0.615,0.49110236586745565,0.9244983068478119
zho,por,1.35244488369656,20.861761,0.1306806165266653,0.7809940364031449,0.658,0.5018143690284597,0.22979963434150474
isl,por,1.2296466820338012,25.763084,0.06159520333745683,0.4259214148609859,0.1864,0.494691810571896,0.9476087741024303
jpn,por,1.2291302917590392,19.33487,0.1155572052839402,0.8083513739944233,0.3455,0.4991904276603988,0.21543350069763412
hye,por,1.2279701792526794,18.951427,0.08040871909081437,0.5413743307956012,0.195,0.49305817317321654,0.7209868658467882
fas,por,0.8674868419703949,19.302053,0.0832522224397022,0.5744964536135325,0.658,0.47109384788165054,1.0
tgk,por,0.7613806022781987,21.770561,0.11127299273340141,0.6448543522305159,0.3776,0.43610738608069133,0.8997306014433116
kor,por,1.6552321675281625,20.673782,0.11430534481450416,0.8059078362115903,0.2566,0.5115551747291861,0.37583911203189513
kat,por,0.6639775282159395,20.972456,0.10424599986399585,0.539612465708763,0.2804,0.5004196068844132,0.8397108876652154
tur,por,2.5938654594060937,22.14898,0.0996386463843072,0.4960213799900505,0.0,0.4805301453433216,0.4404134181770034
slv,por,2.618872744430459,20.629482,0.06538586240468502,0.43229908509489906,0.0,0.46400326766177974,0.8312118088819311
gle,por,5.151234934960503,21.22937,0.06414045158228476,0.3942085191153313,0.1864,0.48452051472841084,0.9460484605858575
lit,por,4.9892919550878325,20.922018,0.08746109000796587,0.47870281995098496,0.0,0.47527423218781,0.8064882388015269
vie,por,4.958871657056955,23.041752,0.12051732169956253,0.833113684230812,0.3455,0.49145902523343366,0.10862060852534083
wln,por,4.62620920120051,16.817007,0.15901203047390378,0.4179548524753355,0.0,0.36783903120928674,0.9889826115477046
slk,por,4.1690854519259615,24.56061,0.15901203047390378,0.4520078966389975,0.0,0.4692206206638765,0.7787401009227745
bre,por,4.035142399173494,22.444595,0.05331989912084678,0.3873628208305426,0.2566,0.46669714331654377,0.9227380862750392
nld,por,4.010169812343072,20.920979,0.07080944509343878,0.41641392036795033,0.0,0.48758978021011945,0.4740535314888701
sme,por,3.988376731678773,23.248161,0.09360807817522065,0.4619658055498237,0.0,0.4896979511142504,0.9931607555621326
ukr,por,3.969193199232176,21.468075,0.05335558712178046,0.4996879915390796,0.3498,0.4838072263327989,0.1692312669626328
hun,por,3.922588191823369,22.267824,0.08244564510107999,0.4532705081045257,0.0,0.4861527447158047,0.5147052842098523
ara,por,2.599457122427681,23.938099,0.07072291547460974,0.5356473539316382,0.5335,0.47829263363819713,0.09731358813975999
khm,por,3.826859498748776,23.616085,0.11366852942685879,0.8325977752474958,0.6502,0.49759754633017816,0.989876568210278
dan,por,3.695295458009532,21.471203,0.04306665227065931,0.4459253426683164,0.1864,0.4940427840898591,0.7311708755323283
msa,por,3.666078055291453,26.224667,0.10420106270114826,0.8630692273278525,0.658,0.48924569583067135,0.6257999527492413
ell,por,3.517879124850461,20.454945,0.06425843315154522,0.4550143209834351,0.2736,0.4721378920578648,0.7765238153343423
bul,por,3.381396979666057,20.355585,0.07598613784630581,0.46546168461621157,0.0,0.46927827174465686,0.7354199822247145
swe,por,3.195863790366344,22.143562,0.06351091677682241,0.4815640732288245,0.1864,0.4868988736136743,0.558313043012931
mya,por,3.0519562008701397,22.977116,0.11346863416345099,0.7910413406126017,0.6185,0.5029764751217709,0.9051583809086166
pol,por,3.0428589461528195,22.479984,0.08710768407716596,0.4605077037540426,0.0,0.47437666086986247,0.30754337078651683
heb,por,2.878668244362365,23.86589,0.07461381204256556,0.4880365640734217,0.5829,0.4952658302826836,0.6688751636684935
mkd,por,2.753086106768315,20.616793,0.06068541630590496,0.45796496568081463,0.3498,0.45612885842981454,0.8658779424631146
hrv,por,2.7382577285415626,25.702318,0.058004986560577176,0.4374787299771864,0.0,0.46658422986183606,0.9900531095066623
kin,por,2.7210004503629395,23.649765,0.11085986117988822,0.4375913943848138,0.0,0.4856368598234827,0.9928483466994134
ind,por,3.752294328966209,24.343407,0.08102024013744002,0.8763326575075898,0.3776,0.4911486066849777,0.35681246035393066
oci,por,5.1866892842631085,14.422816,0.027935692420645086,0.405896506179832,0.0,0.31953989564958196,0.9219678815996373
urd,por,0.6257203726658838,22.743862,0.09737259982747926,0.6651527294403793,0.4681,0.4436027481908168,0.7989099440346783
amh,por,0.2755515377267203,23.044994,0.09658737377353177,0.4938555117558177,0.572,0.5035361231056382,0.9866330545884727
heb,ron,5.543547735050311,23.49755,0.07203895609157196,0.10233937818717385,0.5829,0.497546153682513,0.2592715199736717
bre,ron,5.492235492927829,22.212517,0.06626775585872957,0.11532143992421,0.2566,0.46530822567238483,0.8271645807319646
oci,ron,5.484209338698774,16.284851,0.04949640404370126,0.07892680802154432,0.0,0.28921494709151707,0.8254416277066334
cat,ron,5.351723199759881,15.626504,0.059438607468286,0.13122883690614826,0.0,0.34197791092121993,0.3386462191619818
slk,ron,5.258986361868663,24.253485,0.12885409805807058,0.034527250783157465,0.0,0.45795247242736414,0.5050401215746629
yor,ron,5.200556802385753,21.597015,0.07082927391640947,0.22267910886384837,0.3776,0.5002163959213202,0.9307334165771312
ind,ron,5.147879241542974,23.920225,0.062415019382661585,0.5153996612049597,0.3776,0.4906560932493286,0.3049835380038669
lit,ron,5.085657480253363,20.60616,0.0811673826808571,0.057709426301355136,0.0,0.46313795249369505,0.5671128921412047
kaz,ron,5.080976804926834,23.351145,0.12532533812115154,0.17458151154453663,0.3776,0.5020507963730431,0.5351414660587934
por,ron,5.079191863722967,17.057888,0.06786444760692378,0.47039611481414756,0.0,0.37768141941392297,0.5529740717951913
gle,ron,5.017384560696064,21.001793,0.07733468050329817,0.12883174133269223,0.1864,0.48448669969205627,0.8793100444289572
zho,ron,4.982808453528814,20.531158,0.12764595935391532,0.3204718380503276,0.658,0.5014880915670266,0.6557004666378281
bel,ron,5.668364917777295,21.285582,0.06468109746171802,0.0564458849048737,0.3776,0.4702091036817563,0.826442489183146
wln,ron,4.59111406356016,17.683603,0.12885409805807058,0.08391138784366708,0.0,0.3468392983558689,0.9753540281286601
spa,ron,4.417573817088587,15.633643,0.05316088591362744,0.46609888202432714,0.0,0.3584803824338073,0.7493868758687441
nld,ron,4.41541281902441,20.539633,0.07606172837441583,0.08548665694710594,0.0,0.455655141200555,0.7648882917277711
ukr,ron,4.32233100069034,21.157728,0.045073756908109774,0.03444665544022454,0.3498,0.4725146760130216,0.6286248359904381
dan,ron,4.27573940041842,21.113726,0.05810264975477675,0.07859973065240307,0.1864,0.46629582218188886,0.3986274452865619
vie,ron,4.221976631699668,22.652397,0.10058750569627051,0.39399710302131585,0.3455,0.5023199570524757,0.6015303001434029
hun,ron,4.107228533955079,21.892895,0.08537057364734868,0.022825783027100095,0.0,0.49596447268557137,0.07885679843645232
arg,ron,3.85646165101358,18.473194,0.06059240546095135,0.10809195914158973,0.0,0.32331907246073266,0.9031661681718307
khm,ron,3.832507660477119,23.231909,0.09144894653299973,0.402425001291335,0.6502,0.49857784732222504,0.9773538151794098
pol,ron,3.6216096437021386,22.165375,0.10254667994073441,0.045684325781805715,0.0,0.46644935108441354,0.6904539325842697
slv,ron,3.5311405373982603,20.31168,0.06454671238155951,0.04612807443112033,0.0,0.4504448716409622,0.6224196842543388
glg,ron,3.4813594505958902,21.568382,0.06937888631690792,0.12651432371948673,0.0,0.3237898295206188,0.5611890311777061
msa,ron,4.757160345393265,25.801508,0.0814468558495679,0.4753621547088607,0.658,0.47496901379273987,0.16291198420303743
aze,por,0.315859030007966,21.15772,0.1124390848208493,0.570966396236303,0.658,0.49481819657785164,1.0
bul,ron,5.995383797061163,20.041906,0.058059853487937185,0.019580860085190183,0.0,0.45209550742018934,0.4081327254600188
fra,ron,6.115427454417702,16.952911,0.06801903182692881,0.15020650237066743,0.0,0.3937939885297382,0.809357290615214
uig,por,0.1111926472770493,22.829557,0.11986470631081503,0.7763063223227779,0.3776,0.4861906448105972,0.9916930396863104
hau,por,0.0940152102586098,21.562157,0.09021234766484931,0.34338158127327856,0.3776,0.49024154501979755,0.9397154742773274
tat,por,0.0840818348916817,23.686651,0.09766128737303481,0.6429810405367881,0.3776,0.5017122889432587,0.5645704118518057
gla,ron,58.11564198399897,21.706007,0.053480714300674914,0.14200392966065342,0.2566,0.4864256026967534,0.9690294353941014
ron,ron,37.65856390845829,0.00069053395,-2.220446049250313e-16,4.129459912339076e-21,0.0,0.0,0.0
ibo,ron,17.21299351005369,20.877937,0.10564266666167299,0.22287823798570303,0.0,0.5082268315620924,0.9159586104093466
deu,ron,12.933920431697556,23.01687,0.05056235954964461,0.07221639436509554,0.0,0.4636684801196556,0.830711248392092
zul,ron,11.75853153006532,24.192728,0.09535371721104324,0.4193046854213779,0.0,0.4946326496024189,0.9773015458179671
tuk,ron,11.723344422010111,21.69834,0.0932596937826905,0.15113510322858337,0.3776,0.48137870797114474,0.9865183765523516
kir,ron,10.00288166585937,24.357304,0.08675421578948928,0.19650855892979244,0.3776,0.47942783178671133,0.8528346449071251
lim,ron,9.971401469712934,21.326704,0.12885409805807058,0.08566658860760865,0.0,0.4302927817866856,0.9707233498852977
est,ron,9.32891665852798,23.176687,0.06014228814665945,0.07266870791414985,0.658,0.4861279245491009,0.5067727541113725
mlt,ron,9.3235813610918,21.94938,0.05836472601762088,0.11317664702079148,0.0,0.4673113627513004,0.9852968222164146
ces,ron,8.356492366000499,20.240686,0.0766039733073407,0.043421594776155724,0.0,0.4562067631588169,0.10479304984376703
cym,ron,8.155348397166788,20.951,0.0469893571124671,0.13174832932187575,0.2566,0.4670800413132151,0.45319859453494793
ell,ron,8.11297937594769,20.091017,0.06713369395459123,0.0610744822880124,0.2736,0.47576739591447864,0.5000822758467153
afr,ron,8.064909918007418,22.691664,0.18512052617128094,0.4164527093653392,0.3776,0.4460299429604867,0.7553639012302659
fry,ron,7.82513092732999,22.978788,0.050491585035402076,0.08356881370814664,0.0,0.46692410227809206,0.8877641296667345
ita,ron,7.315124119193293,17.66347,0.05814809326057513,0.07282625279079413,0.0,0.3078997507497902,0.7330725836081127
dzo,ron,6.749201148464505,24.386524,0.09902370288855444,0.29934811324590593,0.6996,0.5095516355025324,0.9993708317604127
mkd,ron,6.714992959844379,20.305788,0.06000456635596796,0.06163463946284592,0.3498,0.42518486225378505,0.6999680576124517
lav,ron,6.6143322482039855,20.50043,0.06344270383190243,0.06224385464791894,0.0,0.4569710265009867,0.7338637705568622
rus,ron,8.875533823577886,19.675955,0.0795489434140334,0.1846719468375743,0.3498,0.4573497903538266,0.7496605147381674
arg,por,5.411332237848305,18.172813,0.08627763486788032,0.379135311746088,0.0,0.3019975621813966,0.9567127664453843
ita,por,5.531885634397715,16.549578,0.027037303489467646,0.41018786224664044,0.0,0.3002974435508797,0.4028815790085619
dan,pol,3.969729429038937,22.819416,0.08855200944639574,0.0420770541737789,0.1864,0.49125256571618847,0.8138474906367041
wln,pol,3.964478313443226,23.515217,0.1929186126833805,0.05874675662853621,0.0,0.47830020270237883,0.9923709363295881
bos,pol,3.960005968059901,22.449514,0.0752770803232019,0.05513062829399243,0.0,0.2566415865277004,0.9425971535580524
hun,pol,3.701434473352141,23.583033,0.09957241572116604,0.03265840226431658,0.0,0.4809767365173371,0.6639544569288389
ori,pol,3.660583261235396,22.470922,0.08932620387354773,0.30710606169931925,0.658,0.4740964291887866,0.9881462172284644
slv,pol,3.596741871480247,17.080942,0.088972680088375,0.04469897044211246,0.0,0.28137997425607814,0.8831214981273409
sme,pol,3.5435584624973906,24.569754,0.10928807906178839,0.06472912704143287,0.0,0.47986709249712556,0.9952641198501873
bul,pol,3.43157917940495,16.65766,0.10491009234836479,0.06164752391486783,0.0,0.3048319267870236,0.8167898127340825
swe,pol,3.347166140516419,23.4527,0.10711626872218394,0.06539642091086877,0.1864,0.4690166680823734,0.36214495124589574
asm,pol,3.3422477444065795,23.544428,0.12621454701601065,0.3071002130996988,0.6185,0.4805779168277828,0.9882804494382023
arg,pol,3.136695170660471,23.816883,0.11921491002949447,0.09776304743738601,0.0,0.46504495183589867,0.970025468164794
ell,pol,2.9709520396524822,21.819609,0.0974821277560245,0.08811450421874532,0.2736,0.48229420464101413,0.8452524344569289
msa,pol,3.9870078339807,27.889023,0.10567862844583653,0.4991924590765888,0.658,0.4836334396852989,0.7408826966292135
glg,pol,2.920221534304172,27.067795,0.08944504472457993,0.11664713615666053,0.0,0.4708004926741283,0.8641677902621723
kin,pol,2.765109440734008,24.980541,0.14254814257220672,0.3115602185247079,0.0,0.518017436104081,0.9950477902621723
tur,pol,2.733017994046143,23.624863,0.12888400678587886,0.09698069179197999,0.0,0.48903392834231774,0.6125105617977529
mkd,pol,2.72436224740535,17.194662,0.06624742693442176,0.08746226357495472,0.3498,0.22430135524145106,0.9071262921348314
xho,pol,2.392668412605357,24.79229,0.12158258024301871,0.4574327386300621,0.0,0.48791280452987384,0.9986259176029962
mon,pol,2.385971477996659,22.205378,0.1446423348094018,0.2886360306958008,0.5253,0.5030471774104893,1.0
eus,pol,2.300452890918857,22.963287,0.10949417236912395,0.10999013990061923,0.0,0.5013728134967338,0.71718531835206
kur,pol,2.169104728465679,19.524845,0.133977281103825,0.11405026564607686,0.3776,0.4753799357766695,1.0
khm,pol,2.09007683632624,25.265844,0.1280086330858503,0.42150708472525517,0.6502,0.49725284714704376,0.9929899625468165
mya,pol,2.039527091484276,24.443,0.12856350503590908,0.3698754703688315,0.6185,0.5013626082753403,0.9343262921348314
fin,pol,2.894988560302245,24.535795,0.09970777039068701,0.07325585122439728,0.0,0.4817115114635322,0.6384731086142322
mar,pol,1.9754840401390428,23.585787,0.10647740727104893,0.3066852991041459,0.6019,0.46281571132062266,0.9398082397003745
nld,pol,4.001582367332582,22.407436,0.10755152715214111,0.05243684129751685,0.0,0.47503821019289555,0.24046294551542013
hrv,pol,4.2180284828487205,22.446388,0.07521656844943636,0.043625248235570846,0.0,0.275007941180754,0.9931122097378278
bel,pol,7.730176765639284,19.102854,0.07359772347366511,0.048423773512067406,0.3776,0.2682280725650533,0.9462759550561798
dzo,pol,7.638685064735068,26.326382,0.10645095471902677,0.32344205037754215,0.6996,0.48521292950310047,0.9998052434456929
slk,pol,6.83496126000762,20.62354,0.1929186126833805,0.025940024668929935,0.0,0.25743949557663226,0.8467871161048689
afr,pol,6.735105158238395,24.574633,0.24331355229498774,0.45397782053343483,0.3776,0.4608619026960928,0.9242738576779026
cym,pol,6.603950201501611,22.856058,0.08892280041599177,0.09581243610151792,0.2566,0.4880513690980213,0.8307397752808989
